fb,tb,from_name,to_name,r_aa,r_ab,r_ac,r_bb,r_bc,r_cc,x_aa,x_ab,x_ac,x_bb,x_bc,x_cc,r_s1s1,r_s1s2,r_s2s2,x_s1s1,x_s1s2,x_s2s2,primary_phase,type,name,status,s_base,v_ln_base,z_base,phases
1260,1261,x3085393c,sx3085393c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8951144138313614,0.5459277459319528,1.8951144138313614,0.771163970044379,0.5898321930473374,0.771163970044379,c,triplex_line,tpx337627c0,,1000000,104.0,0.010816,s1s2
1254,1262,l3082981,x3082981c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5991124260355029,0.0,0.5991124260355029,0.3394970414201183,0.0,0.3394970414201183,c,center_tap_xfmr,t226193737c,CLOSED,1000000,138.66666666666669,0.019228444444444447,s1s2
1262,1263,x3082981c,sx3082981c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8951144138313614,0.5459277459319528,1.8951144138313614,0.771163970044379,0.5898321930473374,0.771163970044379,c,triplex_line,tpx226193737c0,,1000000,104.0,0.010816,s1s2
1253,1264,l3216343,x3216343c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3594674556213017,0.0,0.3594674556213017,0.20369822485207095,0.0,0.20369822485207095,c,center_tap_xfmr,t5337626c,CLOSED,1000000,138.66666666666669,0.019228444444444447,s1s2
1264,1265,x3216343c,sx3216343c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8951144138313614,0.5459277459319528,1.8951144138313614,0.771163970044379,0.5898321930473374,0.771163970044379,c,triplex_line,tpx337626c0,,1000000,104.0,0.010816,s1s2
1278,1266,m1089158,m1089162,0.0,0.0,0.0,0.0,0.0,0.0058132207701569955,0.0,0.0,0.0,0.0,0.0,0.003244131893170197,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln5956459-1,,1000000,7199.557856794634,51.833633333333346,c
1266,1267,m1089162,l2991640,0.0,0.0,0.0,0.0,0.0,0.0036772500757182858,0.0,0.0,0.0,0.0,0.0,0.002052129915836318,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln6326286-1,,1000000,7199.557856794634,51.833633333333346,c
1267,1268,l2991640,m1089160,0.0,0.0,0.0,0.0,0.0,0.003315871159927072,0.0,0.0,0.0,0.0,0.0,0.0018504584306837108,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln6326286-2,,1000000,7199.557856794634,51.833633333333346,c
1268,1269,m1089160,m1089163,0.0,0.0,0.0,0.0,0.0,0.0027080722431789377,0.0,0.0,0.0,0.0,0.0,0.0015112695492671756,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln6326286-3,,1000000,7199.557856794634,51.833633333333346,c
1269,1270,m1089163,l3066807,0.0,0.0,0.0,0.0,0.0,0.0029316144512873668,0.0,0.0,0.0,0.0,0.0,0.0016360197411947155,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln5502523-1,,1000000,7199.557856794634,51.833633333333346,c
1270,1271,l3066807,x3066807c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8986686390532543,0.0,0.8986686390532543,0.5092455621301775,0.0,0.5092455621301775,c,center_tap_xfmr,t5337624c,CLOSED,1000000,138.66666666666669,0.019228444444444447,s1s2
1271,1272,x3066807c,sx3066807c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8951144138313614,0.5459277459319528,1.8951144138313614,0.771163970044379,0.5898321930473374,0.771163970044379,c,triplex_line,tpx337624c0,,1000000,104.0,0.010816,s1s2
1267,1273,l2991640,x2991640c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8986686390532543,0.0,0.8986686390532543,0.5092455621301775,0.0,0.5092455621301775,c,center_tap_xfmr,t229106135c,CLOSED,1000000,138.66666666666669,0.019228444444444447,s1s2
1273,1274,x2991640c,sx2991640c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8951144138313614,0.5459277459319528,1.8951144138313614,0.771163970044379,0.5898321930473374,0.771163970044379,c,triplex_line,tpx229106135c0,,1000000,104.0,0.010816,s1s2
1266,1275,m1089162,l3197626,0.0,0.0,0.0,0.0,0.0,0.0034920033715932935,0.0,0.0,0.0,0.0,0.0,0.0019487509517959894,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln6320326-1,,1000000,7199.557856794634,51.833633333333346,c
1275,1276,l3197626,x3197626c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5991124260355029,0.0,0.5991124260355029,0.3394970414201183,0.0,0.3394970414201183,c,center_tap_xfmr,t5337623c,CLOSED,1000000,138.66666666666669,0.019228444444444447,s1s2
1276,1277,x3197626c,sx3197626c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8951144138313614,0.5459277459319528,1.8951144138313614,0.771163970044379,0.5898321930473374,0.771163970044379,c,triplex_line,tpx337623c0,,1000000,104.0,0.010816,s1s2
1279,1278,m1089155,m1089158,0.0,0.0,0.0,0.0,0.0,0.0032950044650224995,0.0,0.0,0.0,0.0,0.0,0.0018317682932635388,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln5562921-1,,1000000,7199.557856794634,51.833633333333346,c
1283,1279,m1108361,m1089155,0.0,0.0,0.0,0.0,0.0,0.004118236640464166,0.0,0.0,0.0,0.0,0.0,0.0022894218755199485,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln6199558-1,,1000000,7199.557856794634,51.833633333333346,c
1279,1280,m1089155,l2935550,0.0,0.0,0.0,0.0,0.0,0.0025791777601381492,0.0,0.0,0.0,0.0,0.0,0.0014393385630171879,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln6199510-1,,1000000,7199.557856794634,51.833633333333346,c
1280,1281,l2935550,x2935550c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3594674556213017,0.0,0.3594674556213017,0.20369822485207095,0.0,0.20369822485207095,c,center_tap_xfmr,t5274999c,CLOSED,1000000,138.66666666666669,0.019228444444444447,s1s2
1281,1282,x2935550c,sx2935550c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8951144138313614,0.5459277459319528,1.8951144138313614,0.771163970044379,0.5898321930473374,0.771163970044379,c,triplex_line,tpx274999c0,,1000000,104.0,0.010816,s1s2
1284,1283,l3048205,m1108361,0.0,0.0,0.0,0.0,0.0,0.006340031054768617,0.0,0.0,0.0,0.0,0.0,0.0035245681721259945,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln5835174-1,,1000000,7199.557856794634,51.833633333333346,c
1285,1284,m1108353,l3048205,0.0,0.0,0.0,0.0,0.0,0.002756355710789922,0.0,0.0,0.0,0.0,0.0,0.0015323211393421853,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln5895772-1,,1000000,7199.557856794634,51.833633333333346,c
3892,1285,m1108344,m1108353,0.0,0.0,0.0,0.0,0.0,0.00401832032178968,0.0,0.0,0.0,0.0,0.0,0.002242467924117695,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln5472349-1,,1000000,7199.557856794634,51.833633333333346,c
1284,1286,l3048205,x3048205c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3594674556213017,0.0,0.3594674556213017,0.20369822485207095,0.0,0.20369822485207095,c,center_tap_xfmr,t5274994c,CLOSED,1000000,138.66666666666669,0.019228444444444447,s1s2
1286,1287,x3048205c,sx3048205c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8951144138313614,0.5459277459319528,1.8951144138313614,0.771163970044379,0.5898321930473374,0.771163970044379,c,triplex_line,tpx274994c0,,1000000,104.0,0.010816,s1s2
1283,1288,m1108361,l3048228,0.0,0.0,0.0,0.0,0.0,0.0007110729406865496,0.0,0.0,0.0,0.0,0.0,0.0005679229526930536,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln5986961-1,,1000000,7199.557856794634,51.833633333333346,c
1288,1289,l3048228,l2991940,0.0,0.0,0.0,0.0,0.0,0.0019649861196406656,0.0,0.0,0.0,0.0,0.0,0.0015694040023372551,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln6260030-1,,1000000,7199.557856794634,51.833633333333346,c
1289,1290,l2991940,x2991940c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5991124260355029,0.0,0.5991124260355029,0.3394970414201183,0.0,0.3394970414201183,c,center_tap_xfmr,t28148060c,CLOSED,1000000,138.66666666666669,0.019228444444444447,s1s2
1290,1291,x2991940c,sx2991940c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8951144138313614,0.5459277459319528,1.8951144138313614,0.771163970044379,0.5898321930473374,0.771163970044379,c,triplex_line,tpx28148060c0,,1000000,104.0,0.010816,s1s2
1288,1292,l3048228,x3048228c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3594674556213017,0.0,0.3594674556213017,0.20369822485207095,0.0,0.20369822485207095,c,center_tap_xfmr,t5274997c,CLOSED,1000000,138.66666666666669,0.019228444444444447,s1s2
1292,1293,x3048228c,sx3048228c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8951144138313614,0.5459277459319528,1.8951144138313614,0.771163970044379,0.5898321930473374,0.771163970044379,c,triplex_line,tpx274997c0,,1000000,104.0,0.010816,s1s2
1279,1294,m1089155,m3037540,0.0,0.0,0.0,0.0,0.0,0.0023567550989889957,0.0,0.0,0.0,0.0,0.0,0.001315213146603961,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln6047559-2,,1000000,7199.557856794634,51.833633333333346,c
1294,1295,m3037540,l2710509,0.0,0.0,0.0,0.0,0.0,7.237796082441264e-05,0.0,0.0,0.0,0.0,0.0,5.780715714145316e-05,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln6506318-4,,1000000,7199.557856794634,51.833633333333346,c
1295,1296,l2710509,m1108364,0.0,0.0,0.0,0.0,0.0,0.002233472036327069,0.0,0.0,0.0,0.0,0.0,0.0017838395487297576,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln6506319-2,,1000000,7199.557856794634,51.833633333333346,c
1296,1297,m1108364,l2897766,0.0,0.0,0.0,0.0,0.0,0.002081623787517615,0.0,0.0,0.0,0.0,0.0,0.0016625607025091843,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln5683812-1,,1000000,7199.557856794634,51.833633333333346,c
1297,1298,l2897766,x2897766c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3594674556213017,0.0,0.3594674556213017,0.20369822485207095,0.0,0.20369822485207095,c,center_tap_xfmr,t28128007c,CLOSED,1000000,138.66666666666669,0.019228444444444447,s1s2
1298,1299,x2897766c,sx2897766c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8951144138313614,0.5459277459319528,1.8951144138313614,0.771163970044379,0.5898321930473374,0.771163970044379,c,triplex_line,tpx28128007c0,,1000000,104.0,0.010816,s1s2
1295,1300,l2710509,x2710509c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5991124260355029,0.0,0.5991124260355029,0.3394970414201183,0.0,0.3394970414201183,c,center_tap_xfmr,t5275000c,CLOSED,1000000,138.66666666666669,0.019228444444444447,s1s2
1300,1301,x2710509c,sx2710509c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8951144138313614,0.5459277459319528,1.8951144138313614,0.771163970044379,0.5898321930473374,0.771163970044379,c,triplex_line,tpx275000c0,,1000000,104.0,0.010816,s1s2
1294,1302,m3037540,l2822862,0.0,0.0,0.0,0.0,0.0,0.0018856073694306385,0.0,0.0,0.0,0.0,0.0,0.0010522839656408726,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln5593220-2,,1000000,7199.557856794634,51.833633333333346,c
1302,1303,l2822862,l3066806,0.0,0.0,0.0,0.0,0.0,0.00139932141022673,0.0,0.0,0.0,0.0,0.0,0.0011176163535280546,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln5744329-1,,1000000,7199.557856794634,51.833633333333346,c
1303,1304,l3066806,x3066806c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5991124260355029,0.0,0.5991124260355029,0.3394970414201183,0.0,0.3394970414201183,c,center_tap_xfmr,t5275002c,CLOSED,1000000,138.66666666666669,0.019228444444444447,s1s2
1304,1305,x3066806c,sx3066806c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8951144138313614,0.5459277459319528,1.8951144138313614,0.771163970044379,0.5898321930473374,0.771163970044379,c,triplex_line,tpx275002c0,,1000000,104.0,0.010816,s1s2
1302,1306,l2822862,x2822862c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5991124260355029,0.0,0.5991124260355029,0.3394970414201183,0.0,0.3394970414201183,c,center_tap_xfmr,t5275001c,CLOSED,1000000,138.66666666666669,0.019228444444444447,s1s2
1306,1307,x2822862c,sx2822862c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8951144138313614,0.5459277459319528,1.8951144138313614,0.771163970044379,0.5898321930473374,0.771163970044379,c,triplex_line,tpx275001c0,,1000000,104.0,0.010816,s1s2
1248,1308,l2748128,x2748128c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3594674556213017,0.0,0.3594674556213017,0.20369822485207095,0.0,0.20369822485207095,c,center_tap_xfmr,t5337629c,CLOSED,1000000,138.66666666666669,0.019228444444444447,s1s2
1308,1309,x2748128c,sx2748128c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8951144138313614,0.5459277459319528,1.8951144138313614,0.771163970044379,0.5898321930473374,0.771163970044379,c,triplex_line,tpx337629c0,,1000000,104.0,0.010816,s1s2
1247,1310,m1089170,l3029497,0.0,0.0,0.0,0.0,0.0,0.0010254744439720273,0.0,0.0,0.0,0.0,0.0,0.0008190305674823681,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln5532740-1,,1000000,7199.557856794634,51.833633333333346,c
1310,1311,l3029497,x3029497c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8986686390532543,0.0,0.8986686390532543,0.5092455621301775,0.0,0.5092455621301775,c,center_tap_xfmr,t5337631c,CLOSED,1000000,138.66666666666669,0.019228444444444447,s1s2
1311,1312,x3029497c,sx3029497c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8951144138313614,0.5459277459319528,1.8951144138313614,0.771163970044379,0.5898321930473374,0.771163970044379,c,triplex_line,tpx337631c0,,1000000,104.0,0.010816,s1s2
1247,1313,m1089170,l3085392,0.0,0.0,0.0,0.0,0.0,0.0025295629165676707,0.0,0.0,0.0,0.0,0.0,0.0014116504529719037,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln5926293-1,,1000000,7199.557856794634,51.833633333333346,c
1313,1314,l3085392,x3085392c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5991124260355029,0.0,0.5991124260355029,0.3394970414201183,0.0,0.3394970414201183,c,center_tap_xfmr,t5337630c,CLOSED,1000000,138.66666666666669,0.019228444444444447,s1s2
1314,1315,x3085392c,sx3085392c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8951144138313614,0.5459277459319528,1.8951144138313614,0.771163970044379,0.5898321930473374,0.771163970044379,c,triplex_line,tpx337630c0,,1000000,104.0,0.010816,s1s2
1245,1316,l2879062,x2879062c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5991124260355029,0.0,0.5991124260355029,0.3394970414201183,0.0,0.3394970414201183,c,center_tap_xfmr,t21385192c,CLOSED,1000000,138.66666666666669,0.019228444444444447,s1s2
1316,1317,x2879062c,sx2879062c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8951144138313614,0.5459277459319528,1.8951144138313614,0.771163970044379,0.5898321930473374,0.771163970044379,c,triplex_line,tpx21385192c0,,1000000,104.0,0.010816,s1s2
1241,1318,m1089173,l2935551,0.0007759244556514905,0.00016143737542232827,0.0001667996306511601,0.0007678576694431399,0.00016263380776462269,0.0007784331890965566,0.0010214014019334266,0.00045622912653790293,0.00042985454085135336,0.001031475839260922,0.0004766281359708025,0.0010182936712759135,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln5532741-1,,1000000,7199.557856794634,51.833633333333346,abc
1318,1319,l2935551,d5746546-1_int,0.0004085084571965773,8.499349735312506e-05,8.7816615756817e-05,0.00040426145819492704,8.562339466687889e-05,0.0004098292543717365,0.0005377470807153618,0.00024019536341802217,0.00022630968005086382,0.0005430510672308059,0.00025093502732612187,0.000536110923680954,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln5746546-1,,1000000,7199.557856794634,51.833633333333346,abc
1320,1319,e182723,d5746546-1_int,1.9292492840877443e-08,0.0,0.0,1.9292492840877443e-08,0.0,1.9292492840877443e-08,1.9292492840877443e-08,0.0,0.0,1.9292492840877443e-08,0.0,1.9292492840877443e-08,0.0,0.0,0.0,0.0,0.0,0.0,,switch,a333_48332_sw,OPEN,1000000,7199.557856794634,51.833633333333346,abc
1321,1320,m1089177,e182723,0.000627937037477459,0.00013064739295492062,0.00013498693740163285,0.0006214087810257627,0.00013161563693162552,0.0006299672952375301,0.0008265956379308601,0.0003692152812590489,0.00034787096213096877,0.0008347486382437168,0.00038572370995654964,0.00082408062610446,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln5806917-1,,1000000,7199.557856794634,51.833633333333346,abc
1328,1321,l2822863,m1089177,0.0017070027387579376,0.00035515576287955386,0.00036695250970827643,0.0016892561320485675,0.0003577878661341424,0.0017125218519014275,0.002247042193054258,0.0010036858135209184,0.0009456627809014032,0.002269205551850625,0.0010485628176110544,0.0022402053100238823,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln5865230-1,,1000000,7199.557856794634,51.833633333333346,abc
1321,1322,m1089177,l2729406,0.0,0.0,0.0,0.0,0.0,0.004450142300526397,0.0,0.0,0.0,0.0,0.0,0.002483450936595615,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln6199512-1,,1000000,7199.557856794634,51.833633333333346,c
1322,1323,l2729406,l2897768,0.0,0.0,0.0,0.0,0.0,0.006292770497394806,0.0,0.0,0.0,0.0,0.0,0.0035117499015004106,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln5804790-1,,1000000,7199.557856794634,51.833633333333346,c
1323,1324,l2897768,x2897768c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3594674556213017,0.0,0.3594674556213017,0.20369822485207095,0.0,0.20369822485207095,c,center_tap_xfmr,t5337634c,CLOSED,1000000,138.66666666666669,0.019228444444444447,s1s2
1324,1325,x2897768c,sx2897768c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8951144138313614,0.5459277459319528,1.8951144138313614,0.771163970044379,0.5898321930473374,0.771163970044379,c,triplex_line,tpx337634c0,,1000000,104.0,0.010816,s1s2
1322,1326,l2729406,x2729406c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5991124260355029,0.0,0.5991124260355029,0.3394970414201183,0.0,0.3394970414201183,c,center_tap_xfmr,t5337633c,CLOSED,1000000,138.66666666666669,0.019228444444444447,s1s2
1326,1327,x2729406c,sx2729406c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8951144138313614,0.5459277459319528,1.8951144138313614,0.771163970044379,0.5898321930473374,0.771163970044379,c,triplex_line,tpx337633c0,,1000000,104.0,0.010816,s1s2
1329,1328,m1089187,l2822863,0.004262023924599651,0.0008867486407511547,0.0009162026164682904,0.004217714410233652,0.0008933204445264877,0.0042758039799715855,0.00561038794428096,0.002505990677624815,0.0023611194670594827,0.0056657251521804244,0.0026180390421375087,0.005593317696891462,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln6380807-1,,1000000,7199.557856794634,51.833633333333346,abc
1333,1329,m1089188,m1089187,0.0024709745133096837,0.0005141062860678169,0.0005311826855907316,0.0024452853847096367,0.0005179163912954278,0.00247896371426642,0.003252709479194296,0.0014528869862184648,0.0013688956536139951,0.003284792084260888,0.0015178487644409808,0.0032428127383543667,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln6301089-1,,1000000,7199.557856794634,51.833633333333346,abc
1329,1330,m1089187,m1089186,0.0007004600350449754,0.00014573639073013498,0.00015057712678137069,0.0006931778037542278,0.0001468164611342941,0.0007027247755155847,0.0009220625237189617,0.00041185745292040936,0.00038804799172900304,0.00093115714713504,0.0004302725070641202,0.0009192570429670447,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln6311089-1,,1000000,7199.557856794634,51.833633333333346,abc
1330,1331,m1089186,m1089der480-1,0.005999999999999999,0.0,0.0,0.005999999999999999,0.0,0.005999999999999999,0.08625,0.0,0.0,0.08625,0.0,0.08625,0.0,0.0,0.0,0.0,0.0,0.0,,transformer,1089-lng1,CLOSED,1000000,277.1281292110204,0.07680000000000002,abc
1331,1332,m1089der480-1,m1089-lng1,1.3020833333333329e-05,0.0,0.0,1.3020833333333329e-05,0.0,1.3020833333333329e-05,1.3020833333333329e-05,0.0,0.0,1.3020833333333329e-05,0.0,1.3020833333333329e-05,0.0,0.0,0.0,0.0,0.0,0.0,,switch,dg1089lng_sw,CLOSED,1000000,277.1281292110204,0.07680000000000002,abc
1337,1333,m1089189,m1089188,0.0008455482066034315,0.00017592316142749008,0.00018176657216040958,0.0008367575871535043,0.00017722694972025627,0.0008482820488607175,0.0011130518149500739,0.0004971665951944697,0.0004684254162501279,0.0011240302321822643,0.0005193960090463536,0.0011096652274222192,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln6229790-1,,1000000,7199.557856794634,51.833633333333346,abc
1333,1334,m1089188,l2673306,0.0,0.0,0.0,0.0,0.0,0.0016397169609095544,0.0,0.0,0.0,0.0,0.0,0.0013096165593385082,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln5835132-1,,1000000,7199.557856794634,51.833633333333346,c
1334,1335,l2673306,x2673306c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3594674556213017,0.0,0.3594674556213017,0.20369822485207095,0.0,0.20369822485207095,c,center_tap_xfmr,t5293608c,CLOSED,1000000,138.66666666666669,0.019228444444444447,s1s2
1335,1336,x2673306c,sx2673306c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8951144138313614,0.5459277459319528,1.8951144138313614,0.771163970044379,0.5898321930473374,0.771163970044379,c,triplex_line,tpx293608c0,,1000000,104.0,0.010816,s1s2
1338,1337,l2841619,m1089189,0.0010117549599583217,0.0002105038243304924,0.0002174958559449332,0.001001236396072654,0.00021206389419006977,0.001015026184995465,0.0013318409118151149,0.0005948930701824689,0.0005605023280285731,0.001344977322016704,0.0006214920500466151,0.0013277886334211913,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln5593219-1,,1000000,7199.557856794634,51.833633333333346,abc
1342,1338,l2990828,l2841619,0.0027231982080118586,0.0005665834711796758,0.0005854029370744534,0.0026948868723051488,0.0005707824913121293,0.0027320029033300994,0.0035847284450784456,0.0016011898204544572,0.0015086251075426033,0.0036200858687002184,0.0016727825451434183,0.003573821498537603,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln8979259-1,,1000000,7199.557856794634,51.833633333333346,abc
1338,1339,l2841619,l2785515,0.0,0.0,0.0,0.0,0.0,0.003671245912694734,0.0,0.0,0.0,0.0,0.0,0.002015209679563076,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln6259985-1,,1000000,7199.557856794634,51.833633333333346,c
1339,1340,l2785515,x2785515c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3594674556213017,0.0,0.3594674556213017,0.20369822485207095,0.0,0.20369822485207095,c,center_tap_xfmr,t5293609c,CLOSED,1000000,138.66666666666669,0.019228444444444447,s1s2
1340,1341,x2785515c,sx2785515c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8951144138313614,0.5459277459319528,1.8951144138313614,0.771163970044379,0.5898321930473374,0.771163970044379,c,triplex_line,tpx293609c0,,1000000,104.0,0.010816,s1s2
1343,1342,l2990827,l2990828,1.9292492840877443e-08,0.0,0.0,1.9292492840877443e-08,0.0,1.9292492840877443e-08,1.9292492840877443e-08,0.0,0.0,1.9292492840877443e-08,0.0,1.9292492840877443e-08,0.0,0.0,0.0,0.0,0.0,0.0,,switch,tsw10891089_sw,CLOSED,1000000,7199.557856794634,51.833633333333346,abc
1344,1343,l2990826,l2990827,0.0020265035662417187,0.00042163050105614106,0.0004356352527625453,0.002005435315460003,0.00042475525681137855,0.002033055695429228,0.0026676225610706514,0.0011915463486405046,0.0011226631067699237,0.0026939342503380123,0.0012448230111589713,0.0026595060141381523,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln8979258-1,,1000000,7199.557856794634,51.833633333333346,abc
1345,1344,m1089183,l2990826,0.0006639891713733597,0.00013814833177974703,0.00014273702515079818,0.0006570861041338673,0.00013917216614116993,0.0006661359935662334,0.0008740534797810005,0.0003904132644355735,0.0003678434908348385,0.0008826745732965024,0.0004078695016652865,0.0008713940720395584,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln8979256-1,,1000000,7199.557856794634,51.833633333333346,abc
1346,1345,221-312488,m1089183,0.0001723367930536039,3.5856067374387445e-05,3.704705170661329e-05,0.00017054511854808915,3.6121801121371236e-05,0.00017289399559233042,0.0002268584792598987,0.00010133082414469457,9.54728936693353e-05,0.00022909606335483782,0.00010586154854902385,0.00022616823637440993,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln8979257-2,,1000000,7199.557856794634,51.833633333333346,abc
1347,1346,p850083,221-312488,7.52004864646517e-05,1.5646071053582687e-05,1.6165766236301478e-05,7.441867550012299e-05,1.5762026019955077e-05,7.544362608231036e-05,9.899144400156705e-05,4.4216485258460914e-05,4.166033219550989e-05,9.996783104848543e-05,4.619350173419895e-05,9.86902512043251e-05,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln8979257-1,,1000000,7199.557856794634,51.833633333333346,abc
1348,1347,m1089185,p850083,9.203104688088692e-05,1.9147805637012717e-05,1.9783813380753115e-05,9.107425943294461e-05,1.9289712391183846e-05,9.232860338089524e-05,0.00012114663949677023,5.411254127514519e-05,5.0984297650261885e-05,0.00012234155094366722,5.65320322188435e-05,0.00012077803698172949,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln81098881-1,,1000000,7199.557856794634,51.833633333333346,abc
