id,name,p_a,p_b,p_c,q_a,q_b,q_c,s_a_max,s_b_max,s_c_max,p_s1,p_s2,q_s1,q_s2,s_s1_max,s_s2_max,primary_phase,phases,q_a_max,q_b_max,q_c_max,q_a_min,q_b_min,q_c_min,q_s1_max,q_s2_max,q_s1_min,q_s2_min,control_variable,gen_shape
4698,pv_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00628,0.00628,0.0,0.0,0.00785,0.00785,a,s1s2,0.0,0.0,0.0,0.0,0.0,0.0,0.00785,0.00785,-0.00785,-0.00785,,PV
4700,pv_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005625,0.005625,0.0,0.0,0.00703,0.00703,a,s1s2,0.0,0.0,0.0,0.0,0.0,0.0,0.00703,0.00703,-0.00703,-0.00703,,PV
4721,pv_56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005625,0.005625,0.0,0.0,0.00703,0.00703,b,s1s2,0.0,0.0,0.0,0.0,0.0,0.0,0.00703,0.00703,-0.00703,-0.00703,,PV
4723,pv_54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004525,0.004525,0.0,0.0,0.00566,0.00566,b,s1s2,0.0,0.0,0.0,0.0,0.0,0.0,0.00566,0.00566,-0.00566,-0.00566,,PV
4725,pv_52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00639,0.00639,0.0,0.0,0.007985,0.007985,b,s1s2,0.0,0.0,0.0,0.0,0.0,0.0,0.007985,0.007985,-0.007985,-0.007985,,PV
4727,pv_50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0056,0.0056,0.0,0.0,0.007,0.007,b,s1s2,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.007,-0.007,-0.007,,PV
4729,pv_48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00352,0.00352,0.0,0.0,0.0044,0.0044,b,s1s2,0.0,0.0,0.0,0.0,0.0,0.0,0.0044,0.0044,-0.0044,-0.0044,,PV
4731,pv_46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005225,0.005225,0.0,0.0,0.006535,0.006535,b,s1s2,0.0,0.0,0.0,0.0,0.0,0.0,0.006535,0.006535,-0.006535,-0.006535,,PV
4733,pv_44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004355,0.004355,0.0,0.0,0.00545,0.00545,b,s1s2,0.0,0.0,0.0,0.0,0.0,0.0,0.00545,0.00545,-0.00545,-0.00545,,PV
4735,pv_42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00611,0.00611,0.0,0.0,0.007635,0.007635,b,s1s2,0.0,0.0,0.0,0.0,0.0,0.0,0.007635,0.007635,-0.007635,-0.007635,,PV
4737,pv_40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00495,0.00495,0.0,0.0,0.006185,0.006185,b,s1s2,0.0,0.0,0.0,0.0,0.0,0.0,0.006185,0.006185,-0.006185,-0.006185,,PV
4739,pv_38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005895,0.005895,0.0,0.0,0.007365,0.007365,b,s1s2,0.0,0.0,0.0,0.0,0.0,0.0,0.007365,0.007365,-0.007365,-0.007365,,PV
4741,pv_36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004835,0.004835,0.0,0.0,0.006045,0.006045,b,s1s2,0.0,0.0,0.0,0.0,0.0,0.0,0.006045,0.006045,-0.006045,-0.006045,,PV
4743,pv_34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00511,0.00511,0.0,0.0,0.00639,0.00639,b,s1s2,0.0,0.0,0.0,0.0,0.0,0.0,0.00639,0.00639,-0.00639,-0.00639,,PV
4745,pv_32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00477,0.00477,0.0,0.0,0.00596,0.00596,b,s1s2,0.0,0.0,0.0,0.0,0.0,0.0,0.00596,0.00596,-0.00596,-0.00596,,PV
4747,pv_30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00526,0.00526,0.0,0.0,0.00658,0.00658,b,s1s2,0.0,0.0,0.0,0.0,0.0,0.0,0.00658,0.00658,-0.00658,-0.00658,,PV
4767,pv_84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005625,0.005625,0.0,0.0,0.00703,0.00703,c,s1s2,0.0,0.0,0.0,0.0,0.0,0.0,0.00703,0.00703,-0.00703,-0.00703,,PV
4769,pv_82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005625,0.005625,0.0,0.0,0.00703,0.00703,c,s1s2,0.0,0.0,0.0,0.0,0.0,0.0,0.00703,0.00703,-0.00703,-0.00703,,PV
4771,pv_80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005625,0.005625,0.0,0.0,0.00703,0.00703,c,s1s2,0.0,0.0,0.0,0.0,0.0,0.0,0.00703,0.00703,-0.00703,-0.00703,,PV
4773,pv_78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005625,0.005625,0.0,0.0,0.00703,0.00703,c,s1s2,0.0,0.0,0.0,0.0,0.0,0.0,0.00703,0.00703,-0.00703,-0.00703,,PV
4775,pv_76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005625,0.005625,0.0,0.0,0.00703,0.00703,c,s1s2,0.0,0.0,0.0,0.0,0.0,0.0,0.00703,0.00703,-0.00703,-0.00703,,PV
4777,pv_74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005625,0.005625,0.0,0.0,0.00703,0.00703,c,s1s2,0.0,0.0,0.0,0.0,0.0,0.0,0.00703,0.00703,-0.00703,-0.00703,,PV
4779,pv_72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005625,0.005625,0.0,0.0,0.00703,0.00703,c,s1s2,0.0,0.0,0.0,0.0,0.0,0.0,0.00703,0.00703,-0.00703,-0.00703,,PV
4781,pv_70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005625,0.005625,0.0,0.0,0.00703,0.00703,c,s1s2,0.0,0.0,0.0,0.0,0.0,0.0,0.00703,0.00703,-0.00703,-0.00703,,PV
4783,pv_68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005625,0.005625,0.0,0.0,0.00703,0.00703,c,s1s2,0.0,0.0,0.0,0.0,0.0,0.0,0.00703,0.00703,-0.00703,-0.00703,,PV
4785,pv_66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005625,0.005625,0.0,0.0,0.00703,0.00703,c,s1s2,0.0,0.0,0.0,0.0,0.0,0.0,0.00703,0.00703,-0.00703,-0.00703,,PV
4787,pv_64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005625,0.005625,0.0,0.0,0.00703,0.00703,c,s1s2,0.0,0.0,0.0,0.0,0.0,0.0,0.00703,0.00703,-0.00703,-0.00703,,PV
4789,pv_62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004855,0.004855,0.0,0.0,0.00607,0.00607,c,s1s2,0.0,0.0,0.0,0.0,0.0,0.0,0.00607,0.00607,-0.00607,-0.00607,,PV
4791,pv_60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00628,0.00628,0.0,0.0,0.00785,0.00785,c,s1s2,0.0,0.0,0.0,0.0,0.0,0.0,0.00785,0.00785,-0.00785,-0.00785,,PV
4793,pv_58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005625,0.005625,0.0,0.0,0.00703,0.00703,c,s1s2,0.0,0.0,0.0,0.0,0.0,0.0,0.00703,0.00703,-0.00703,-0.00703,,PV
4812,pv_112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01211,0.01211,0.0,0.0,0.01513,0.01513,b,s1s2,0.0,0.0,0.0,0.0,0.0,0.0,0.01513,0.01513,-0.01513,-0.01513,,PV
4814,pv_110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014165,0.014165,0.0,0.0,0.017705,0.017705,b,s1s2,0.0,0.0,0.0,0.0,0.0,0.0,0.017705,0.017705,-0.017705,-0.017705,,PV
4816,pv_108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008785,0.008785,0.0,0.0,0.01098,0.01098,b,s1s2,0.0,0.0,0.0,0.0,0.0,0.0,0.01098,0.01098,-0.01098,-0.01098,,PV
4818,pv_106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006875,0.006875,0.0,0.0,0.0086,0.0086,b,s1s2,0.0,0.0,0.0,0.0,0.0,0.0,0.0086,0.0086,-0.0086,-0.0086,,PV
4820,pv_104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00374,0.00374,0.0,0.0,0.004675,0.004675,b,s1s2,0.0,0.0,0.0,0.0,0.0,0.0,0.004675,0.004675,-0.004675,-0.004675,,PV
4822,pv_102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00845,0.00845,0.0,0.0,0.01056,0.01056,b,s1s2,0.0,0.0,0.0,0.0,0.0,0.0,0.01056,0.01056,-0.01056,-0.01056,,PV
4824,pv_100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006985,0.006985,0.0,0.0,0.00873,0.00873,b,s1s2,0.0,0.0,0.0,0.0,0.0,0.0,0.00873,0.00873,-0.00873,-0.00873,,PV
4826,pv_98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00636,0.00636,0.0,0.0,0.00795,0.00795,b,s1s2,0.0,0.0,0.0,0.0,0.0,0.0,0.00795,0.00795,-0.00795,-0.00795,,PV
4828,pv_96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00468,0.00468,0.0,0.0,0.005855,0.005855,b,s1s2,0.0,0.0,0.0,0.0,0.0,0.0,0.005855,0.005855,-0.005855,-0.005855,,PV
4830,pv_94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00488,0.00488,0.0,0.0,0.006095,0.006095,b,s1s2,0.0,0.0,0.0,0.0,0.0,0.0,0.006095,0.006095,-0.006095,-0.006095,,PV
4832,pv_92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00554,0.00554,0.0,0.0,0.006925,0.006925,b,s1s2,0.0,0.0,0.0,0.0,0.0,0.0,0.006925,0.006925,-0.006925,-0.006925,,PV
4834,pv_90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004855,0.004855,0.0,0.0,0.00607,0.00607,b,s1s2,0.0,0.0,0.0,0.0,0.0,0.0,0.00607,0.00607,-0.00607,-0.00607,,PV
4836,pv_88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00628,0.00628,0.0,0.0,0.00785,0.00785,b,s1s2,0.0,0.0,0.0,0.0,0.0,0.0,0.00785,0.00785,-0.00785,-0.00785,,PV
4838,pv_86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005625,0.005625,0.0,0.0,0.00703,0.00703,b,s1s2,0.0,0.0,0.0,0.0,0.0,0.0,0.00703,0.00703,-0.00703,-0.00703,,PV
4858,pv_140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010695,0.010695,0.0,0.0,0.013365,0.013365,c,s1s2,0.0,0.0,0.0,0.0,0.0,0.0,0.013365,0.013365,-0.013365,-0.013365,,PV
4860,pv_138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008435,0.008435,0.0,0.0,0.01055,0.01055,c,s1s2,0.0,0.0,0.0,0.0,0.0,0.0,0.01055,0.01055,-0.01055,-0.01055,,PV
4862,pv_136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00904,0.00904,0.0,0.0,0.0113,0.0113,c,s1s2,0.0,0.0,0.0,0.0,0.0,0.0,0.0113,0.0113,-0.0113,-0.0113,,PV
4864,pv_134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00894,0.00894,0.0,0.0,0.011175,0.011175,c,s1s2,0.0,0.0,0.0,0.0,0.0,0.0,0.011175,0.011175,-0.011175,-0.011175,,PV
4866,pv_132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01171,0.01171,0.0,0.0,0.014635,0.014635,c,s1s2,0.0,0.0,0.0,0.0,0.0,0.0,0.014635,0.014635,-0.014635,-0.014635,,PV
4868,pv_130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00672,0.00672,0.0,0.0,0.0084,0.0084,c,s1s2,0.0,0.0,0.0,0.0,0.0,0.0,0.0084,0.0084,-0.0084,-0.0084,,PV
4870,pv_128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006965,0.006965,0.0,0.0,0.008705,0.008705,c,s1s2,0.0,0.0,0.0,0.0,0.0,0.0,0.008705,0.008705,-0.008705,-0.008705,,PV
4872,pv_126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005945,0.005945,0.0,0.0,0.007425,0.007425,c,s1s2,0.0,0.0,0.0,0.0,0.0,0.0,0.007425,0.007425,-0.007425,-0.007425,,PV
4874,pv_124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004425,0.004425,0.0,0.0,0.00553,0.00553,c,s1s2,0.0,0.0,0.0,0.0,0.0,0.0,0.00553,0.00553,-0.00553,-0.00553,,PV
4876,pv_122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005265,0.005265,0.0,0.0,0.006585,0.006585,c,s1s2,0.0,0.0,0.0,0.0,0.0,0.0,0.006585,0.006585,-0.006585,-0.006585,,PV
4878,pv_120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00428,0.00428,0.0,0.0,0.00535,0.00535,c,s1s2,0.0,0.0,0.0,0.0,0.0,0.0,0.00535,0.00535,-0.00535,-0.00535,,PV
4880,pv_118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006475,0.006475,0.0,0.0,0.00809,0.00809,c,s1s2,0.0,0.0,0.0,0.0,0.0,0.0,0.00809,0.00809,-0.00809,-0.00809,,PV
4882,pv_116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00801,0.00801,0.0,0.0,0.010015,0.010015,c,s1s2,0.0,0.0,0.0,0.0,0.0,0.0,0.010015,0.010015,-0.010015,-0.010015,,PV
4884,pv_114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006215,0.006215,0.0,0.0,0.007765,0.007765,c,s1s2,0.0,0.0,0.0,0.0,0.0,0.0,0.007765,0.007765,-0.007765,-0.007765,,PV
4903,pv_168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009965,0.009965,0.0,0.0,0.012455,0.012455,a,s1s2,0.0,0.0,0.0,0.0,0.0,0.0,0.012455,0.012455,-0.012455,-0.012455,,PV
4905,pv_166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010725,0.010725,0.0,0.0,0.013405,0.013405,a,s1s2,0.0,0.0,0.0,0.0,0.0,0.0,0.013405,0.013405,-0.013405,-0.013405,,PV
4907,pv_164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011185,0.011185,0.0,0.0,0.01398,0.01398,a,s1s2,0.0,0.0,0.0,0.0,0.0,0.0,0.01398,0.01398,-0.01398,-0.01398,,PV
4909,pv_162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00727,0.00727,0.0,0.0,0.009085,0.009085,a,s1s2,0.0,0.0,0.0,0.0,0.0,0.0,0.009085,0.009085,-0.009085,-0.009085,,PV
4911,pv_160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00802,0.00802,0.0,0.0,0.01003,0.01003,a,s1s2,0.0,0.0,0.0,0.0,0.0,0.0,0.01003,0.01003,-0.01003,-0.01003,,PV
4913,pv_158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009075,0.009075,0.0,0.0,0.01134,0.01134,a,s1s2,0.0,0.0,0.0,0.0,0.0,0.0,0.01134,0.01134,-0.01134,-0.01134,,PV
4915,pv_156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004125,0.004125,0.0,0.0,0.005155,0.005155,a,s1s2,0.0,0.0,0.0,0.0,0.0,0.0,0.005155,0.005155,-0.005155,-0.005155,,PV
4917,pv_154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007325,0.007325,0.0,0.0,0.00915,0.00915,a,s1s2,0.0,0.0,0.0,0.0,0.0,0.0,0.00915,0.00915,-0.00915,-0.00915,,PV
4919,pv_152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006995,0.006995,0.0,0.0,0.00874,0.00874,a,s1s2,0.0,0.0,0.0,0.0,0.0,0.0,0.00874,0.00874,-0.00874,-0.00874,,PV
4921,pv_150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004735,0.004735,0.0,0.0,0.00592,0.00592,a,s1s2,0.0,0.0,0.0,0.0,0.0,0.0,0.00592,0.00592,-0.00592,-0.00592,,PV
4923,pv_148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00543,0.00543,0.0,0.0,0.006785,0.006785,a,s1s2,0.0,0.0,0.0,0.0,0.0,0.0,0.006785,0.006785,-0.006785,-0.006785,,PV
4925,pv_146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00481,0.00481,0.0,0.0,0.006015,0.006015,a,s1s2,0.0,0.0,0.0,0.0,0.0,0.0,0.006015,0.006015,-0.006015,-0.006015,,PV
4927,pv_144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006455,0.006455,0.0,0.0,0.008074999999999999,0.008074999999999999,a,s1s2,0.0,0.0,0.0,0.0,0.0,0.0,0.008074999999999999,0.008074999999999999,-0.008074999999999999,-0.008074999999999999,,PV
4929,pv_142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00441,0.00441,0.0,0.0,0.00551,0.00551,a,s1s2,0.0,0.0,0.0,0.0,0.0,0.0,0.00551,0.00551,-0.00551,-0.00551,,PV
4934,microturb-1,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.008072035080630873,0.008072035080630873,0.008072035080630873,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,,abc,0.08333333333333333,0.08333333333333333,0.08333333333333333,-0.08333333333333333,-0.08333333333333333,-0.08333333333333333,0.0,0.0,0.0,0.0,,PV
4936,microturb-2,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,,abc,0.08333333333333333,0.08333333333333333,0.08333333333333333,-0.08333333333333333,-0.08333333333333333,-0.08333333333333333,0.0,0.0,0.0,0.0,,PV
4938,microturb-3,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,,abc,0.08333333333333333,0.08333333333333333,0.08333333333333333,-0.08333333333333333,-0.08333333333333333,-0.08333333333333333,0.0,0.0,0.0,0.0,,PV
4945,pv_170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02026,0.02026,0.0,0.0,0.025325,0.025325,c,s1s2,0.0,0.0,0.0,0.0,0.0,0.0,0.025325,0.025325,-0.025325,-0.025325,,PV
4952,pv_1141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00763,0.00763,0.0,0.0,0.00955,0.00955,c,s1s2,0.0,0.0,0.0,0.0,0.0,0.0,0.00955,0.00955,-0.00955,-0.00955,,PV
5005,pv_1055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002665,0.002665,0.0,0.0,0.00335,0.00335,a,s1s2,0.0,0.0,0.0,0.0,0.0,0.0,0.00335,0.00335,-0.00335,-0.00335,,PV
5072,pv_1171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00305,0.00305,0.0,0.0,0.0038,0.0038,c,s1s2,0.0,0.0,0.0,0.0,0.0,0.0,0.0038,0.0038,-0.0038,-0.0038,,PV
5100,pv_1139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01017,0.01017,0.0,0.0,0.0127,0.0127,c,s1s2,0.0,0.0,0.0,0.0,0.0,0.0,0.0127,0.0127,-0.0127,-0.0127,,PV
5105,diesel620,0.0,0.0,0.0,0.0,0.0,0.0,0.2583333333333333,0.2583333333333333,0.2583333333333333,0.0,0.0,0.0,0.0,0.0,0.0,,abc,0.2583333333333333,0.2583333333333333,0.2583333333333333,-0.2583333333333333,-0.2583333333333333,-0.2583333333333333,0.0,0.0,0.0,0.0,,PV
5192,pv_1061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00305,0.00305,0.0,0.0,0.0038,0.0038,c,s1s2,0.0,0.0,0.0,0.0,0.0,0.0,0.0038,0.0038,-0.0038,-0.0038,,PV
5238,pv_1051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00305,0.00305,0.0,0.0,0.0038,0.0038,c,s1s2,0.0,0.0,0.0,0.0,0.0,0.0,0.0038,0.0038,-0.0038,-0.0038,,PV
5247,pv_1079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00305,0.00305,0.0,0.0,0.0038,0.0038,c,s1s2,0.0,0.0,0.0,0.0,0.0,0.0,0.0038,0.0038,-0.0038,-0.0038,,PV
