fb,tb,from_name,to_name,r_aa,r_ab,r_ac,r_bb,r_bc,r_cc,x_aa,x_ab,x_ac,x_bb,x_bc,x_cc,r_s1s1,r_s1s2,r_s2s2,x_s1s1,x_s1s2,x_s2s2,primary_phase,type,name,status,s_base,v_ln_base,z_base,phases
738,739,l3195356,m1089112,2.0468010067025974e-06,8.334517848297981e-07,8.606420018554231e-07,2.005981570214448e-06,8.394856328232181e-07,2.059528181050527e-06,5.275629803231749e-06,2.52807618628831e-06,2.336759239672825e-06,5.3723153951363616e-06,2.6550371411146806e-06,5.245665228962917e-06,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln5863823-1,,10000,7199.557856794634,5183.363333333335,abc
739,740,m1089112,d6138609-1_int,1.9292492840877443e-10,0.0,0.0,1.9292492840877443e-10,0.0,1.9292492840877443e-10,1.9292492840877443e-10,0.0,0.0,1.9292492840877443e-10,0.0,1.9292492840877443e-10,0.0,0.0,0.0,0.0,0.0,0.0,,switch,ln0138609_sw,CLOSED,10000,7199.557856794634,5183.363333333335,abc
740,741,d6138609-1_int,l2691951,8.292584889058516e-06,1.7253349821608745e-06,1.7826416161256938e-06,8.206367704479521e-06,1.7381213758569882e-06,8.319399926672448e-06,1.0916079329492624e-05,4.875882312112019e-06,4.594004443623798e-06,1.1023753563355578e-05,5.093890952029858e-06,1.0882864821039617e-05,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln6138609-1,,10000,7199.557856794634,5183.363333333335,abc
741,742,l2691951,n1139542,2.947475805558681e-06,6.132446257032595e-07,6.33613415335088e-07,2.9168311912472527e-06,6.177893589274402e-07,2.957006811348744e-06,3.879957835305519e-06,1.7330597561520222e-06,1.6328704655259227e-06,3.918229038246337e-06,1.8105476806239704e-06,3.8681522329066895e-06,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln6292465-2,,10000,7199.557856794634,5183.363333333335,abc
742,743,n1139542,p827523,2.753369337580682e-06,5.728593075007282e-07,5.918867073898606e-07,2.7247428290108926e-06,5.771047466264181e-07,2.762272677533184e-06,3.6244426212724163e-06,1.6189288420230362e-06,1.525337532386629e-06,3.6601934683161306e-06,1.6913137874300403e-06,3.6134144786171645e-06,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln6292465-3,,10000,7199.557856794634,5183.363333333335,abc
743,744,p827523,l2879076,4.5053699795480275e-06,9.373762870426471e-07,9.685110407712107e-07,4.4585280936559846e-06,9.443231480125194e-07,4.5199386173229215e-06,5.930717232735437e-06,2.6490719222884877e-06,2.4959273836945636e-06,5.9892167557800615e-06,2.7675162426913924e-06,5.912671755809772e-06,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln5837355-1,,10000,7199.557856794634,5183.363333333335,abc
744,745,l2879076,m1089122,3.091079815426791e-06,6.431225256727773e-07,6.644837033885977e-07,3.0589421644337098e-06,6.478886829078158e-07,3.101075181483e-06,4.0689933151619696e-06,1.8174961847242683e-06,1.7124255702709757e-06,4.1091291299155175e-06,1.898759399446112e-06,4.056612531843866e-06,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln5532751-1,,10000,7199.557856794634,5183.363333333335,abc
745,746,m1089122,m1089132,9.699995627544918e-06,2.018157427015599e-06,2.0851900961199577e-06,9.599145732774599e-06,2.033113917012827e-06,9.731361691454709e-06,1.2768747402962488e-05,5.7034130781481635e-06,5.373695127905046e-06,1.2894696019906763e-05,5.958421966481672e-06,1.2729895755246429e-05,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln6108137-1,,10000,7199.557856794634,5183.363333333335,abc
746,747,m1089132,l2691950,0.0,0.0,0.0,0.0,0.0,8.235381940657576e-06,0.0,0.0,0.0,0.0,0.0,6.577482075414353e-06,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln5956468-1,,10000,7199.557856794634,5183.363333333335,c
747,748,l2691950,l2916609,0.0,0.0,0.0,0.0,0.0,1.5367213039294305e-05,0.0,0.0,0.0,0.0,0.0,1.227357383584339e-05,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln6047571-1,,10000,7199.557856794634,5183.363333333335,c
746,749,m1089132,l3029503,5.992814204298494e-06,1.2468503038068587e-06,1.2882641710894276e-06,5.930507507977381e-06,1.2560906652609726e-06,6.012192665954473e-06,7.888738690796772e-06,3.5236608571914367e-06,3.319955774065616e-06,7.966551783669931e-06,3.6812094733874845e-06,7.864735514379658e-06,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln6077779-1,,10000,7199.557856794634,5183.363333333335,abc
749,750,l3029503,m1069202,8.035941016180612e-06,1.6719382840555906e-06,1.7274713580654513e-06,7.952392132554215e-06,1.6843289567983204e-06,8.061926165985533e-06,1.0578241982845756e-05,4.724980592440944e-06,4.451826448679718e-06,1.0682583850171926e-05,4.936242170686472e-06,1.0546055416849676e-05,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln5683824-1,,10000,7199.557856794634,5183.363333333335,abc
750,751,m1069202,l3104126,0.0,0.0,0.0,0.0,0.0,2.9283745678288672e-05,0.0,0.0,0.0,0.0,0.0,1.6342073830569466e-05,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln5714049-1,,10000,7199.557856794634,5183.363333333335,c
750,752,m1069202,l2785524,0.0,0.0,0.0,0.0,0.0,6.823667453455252e-06,0.0,0.0,0.0,0.0,0.0,3.8080127639647087e-06,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln6017296-1,,10000,7199.557856794634,5183.363333333335,c
752,753,l2785524,m1069201,0.0,0.0,0.0,0.0,0.0,6.75133031417953e-06,0.0,0.0,0.0,0.0,0.0,3.7676443328315128e-06,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln6138607-1,,10000,7199.557856794634,5183.363333333335,c
753,754,m1069201,l3010565,0.0,0.0,0.0,0.0,0.0,4.666420728134691e-05,0.0,0.0,0.0,0.0,0.0,2.604140634926228e-05,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln6199520-1,,10000,7199.557856794634,5183.363333333335,c
754,755,l3010565,l2897775,0.0,0.0,0.0,0.0,0.0,3.049158716920609e-05,0.0,0.0,0.0,0.0,0.0,2.4353195698944502e-05,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln5593232-1,,10000,7199.557856794634,5183.363333333335,c
750,756,m1069202,l2879073,1.5500070018115648e-05,3.2249067553692613e-06,3.3320213463973514e-06,1.5338917323796836e-05,3.2488064199757034e-06,1.5550191297079308e-05,2.040376989733178e-05,9.113746587936144e-06,8.586875080851621e-06,2.060502899643667e-05,9.52123704217789e-06,2.0341687059045955e-05,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln5956467-1,,10000,7199.557856794634,5183.363333333335,abc
756,757,l2879073,m1069205,7.97220627476947e-06,1.658677789239226e-06,1.713770418738026e-06,7.889320034943269e-06,1.6709701889456585e-06,7.99798533087609e-06,1.0494343716792827e-05,4.687505775785927e-06,4.416518075093777e-06,1.0597858026783894e-05,4.897091793940548e-06,1.0462412429233525e-05,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln5835140-1,,10000,7199.557856794634,5183.363333333335,abc
757,758,m1069205,m1069208,4.628392066759097e-06,9.629719623939795e-07,9.949568710278845e-07,4.580271132398782e-06,9.70108511966554e-07,4.643358510759679e-06,6.092659363113588e-06,2.7214065715029937e-06,2.5640803206704904e-06,6.152756254067723e-06,2.8430850918895635e-06,6.074121142585025e-06,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln5472358-1,,10000,7199.557856794634,5183.363333333335,abc
758,759,m1069208,l2691945,0.0,0.0,0.0,0.0,0.0,7.5706003683297e-06,0.0,0.0,0.0,0.0,0.0,4.224845807642269e-06,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln5683820-1,,10000,7199.557856794634,5183.363333333335,c
758,760,m1069208,m1069213,1.8048901232018586e-05,3.7552103598307136e-06,3.8799388721351436e-06,1.7861248591763772e-05,3.783040084822659e-06,1.8107264453125344e-05,2.375896542450236e-05,1.0612410900534978e-05,9.998900653018726e-06,2.3993319565970347e-05,1.1086909077188617e-05,2.3686673685489914e-05,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln5593233-1,,10000,7199.557856794634,5183.363333333335,abc
760,761,m1069213,m1069217,1.2310934322088807e-05,2.5613829623872914e-06,2.646458751951017e-06,1.2182938756051506e-05,2.580365276721742e-06,1.2350743159903059e-05,1.620569912493863e-05,7.238595408995638e-06,6.820127588378266e-06,1.6365549212577414e-05,7.562244799816784e-06,1.615638981576955e-05,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln6259993-1,,10000,7199.557856794634,5183.363333333335,abc
761,762,m1069217,l2841626,5.186968610245984e-07,1.07918803537793e-07,1.1150330361239064e-07,5.133040210831576e-07,1.0871858579660951e-07,5.203741276458848e-07,6.827950703735474e-07,3.0498389631860643e-07,2.873525826168851e-07,6.895300375599109e-07,3.186202230749146e-07,6.807175201879859e-07,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln6411376-1,,10000,7199.557856794634,5183.363333333335,abc
762,763,l2841626,l3235266,1.1927184336536313e-05,2.4815408765557624e-06,2.5639647282436303e-06,1.1803178581128531e-05,2.4999314841471655e-06,1.1965752274144585e-05,1.5700543574404582e-05,7.012957710755435e-06,6.607534149486272e-06,1.5855410898979487e-05,7.326518472573919e-06,1.5652771309149978e-05,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln6260019-1,,10000,7199.557856794634,5183.363333333335,abc
763,764,l3235266,l2801950,1.0124483869094645e-05,2.1064754150084656e-06,2.176441547273745e-06,1.0019220612078063e-05,2.1220864263459563e-06,1.0157222565098785e-05,1.3327529421016661e-05,5.953004096673973e-06,5.608857130348762e-06,1.3458989762809601e-05,6.21917260597482e-06,1.3286977559377467e-05,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln6046144-1,,10000,7199.557856794634,5183.363333333335,abc
764,765,l2801950,m1069224,4.194566997389725e-06,8.727113767822564e-07,9.016982992890715e-07,4.150956499350678e-06,8.791790084955135e-07,4.208130617577389e-06,5.5215866595218415e-06,2.4663256756679863e-06,2.3237458142287275e-06,5.576050592526216e-06,2.5765991137309167e-06,5.504786049958552e-06,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln6137087-1,,10000,7199.557856794634,5183.363333333335,abc
765,766,m1069224,m1069218,3.8650107387429906e-05,0.0,0.0,0.0,0.0,0.0,2.1569061397535313e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln5744357-1,,10000,7199.557856794634,5183.363333333335,a
766,767,m1069218,l2954351,2.9160829145777284e-05,0.0,0.0,0.0,0.0,0.0,1.6273479086189206e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln6047569-1,,10000,7199.557856794634,5183.363333333335,a
766,768,m1069218,l2860486,1.1332295090999471e-06,0.0,0.0,0.0,0.0,0.0,6.324095458328536e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln6077776-1,,10000,7199.557856794634,5183.363333333335,a
768,769,l2860486,l3141399,3.261562508381623e-05,0.0,0.0,0.0,0.0,0.0,1.8201460940328957e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln6350540-1,,10000,7199.557856794634,5183.363333333335,a
769,770,l3141399,m1069210,2.4874573077076722e-05,0.0,0.0,0.0,0.0,0.0,1.382835124423614e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln5593235-1,,10000,7199.557856794634,5183.363333333335,a
770,771,m1069210,l3085400,1.757064882919005e-05,0.0,0.0,0.0,0.0,0.0,1.4033426568454907e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln6411379-1,,10000,7199.557856794634,5183.363333333335,a
765,772,m1069224,m1069226,0.0,0.0,0.0,0.0,0.0,3.8765965542758904e-05,0.0,0.0,0.0,0.0,0.0,2.1363986254422313e-05,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln6077801-1,,10000,7199.557856794634,5183.363333333335,c
772,773,m1069226,d5712486-1_int,0.0,0.0,0.0,0.0,0.0,2.6261984155692983e-06,0.0,0.0,0.0,0.0,0.0,1.4415624273390053e-06,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln5712486-1,,10000,7199.557856794634,5183.363333333335,c
773,774,d5712486-1_int,e206210,0.0,0.0,0.0,0.0,0.0,1.9292492840877443e-10,0.0,0.0,0.0,0.0,0.0,1.9292492840877443e-10,0.0,0.0,0.0,0.0,0.0,0.0,,switch,x8271_48332_sw,CLOSED,10000,7199.557856794634,5183.363333333335,c
774,775,e206210,m1069225,0.0,0.0,0.0,0.0,0.0,1.4507285711581088e-06,0.0,0.0,0.0,0.0,0.0,7.963281784234045e-07,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln5591697-1,,10000,7199.557856794634,5183.363333333335,c
775,776,m1069225,l3122819,0.0,0.0,0.0,0.0,0.0,1.3951108291900558e-05,0.0,0.0,0.0,0.0,0.0,1.1142551175326957e-05,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln5591696-1,,10000,7199.557856794634,5183.363333333335,c
775,777,m1069225,n1139544,0.0,0.0,0.0,0.0,0.0,3.8516559281213156e-06,0.0,0.0,0.0,0.0,0.0,2.1142357089624555e-06,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln5803270-2,,10000,7199.557856794634,5183.363333333335,c
777,778,n1139544,l2897776,0.0,0.0,0.0,0.0,0.0,8.385237164586184e-06,0.0,0.0,0.0,0.0,0.0,4.602791155889772e-06,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln5803270-3,,10000,7199.557856794634,5183.363333333335,c
778,779,l2897776,l3254215,0.0,0.0,0.0,0.0,0.0,3.1465011868484356e-05,0.0,0.0,0.0,0.0,0.0,2.513065612001602e-05,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln6411378-1,,10000,7199.557856794634,5183.363333333335,c
772,780,m1069226,m1069227,0.0,0.0,0.0,0.0,0.0,3.290964537527435e-06,0.0,0.0,0.0,0.0,0.0,1.8136558746609181e-06,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln6231994-1,,10000,7199.557856794634,5183.363333333335,c
780,781,m1069227,l2748133,0.0,0.0,0.0,0.0,0.0,3.1436012878721596e-05,0.0,0.0,0.0,0.0,0.0,1.732443749644458e-05,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln6019478-1,,10000,7199.557856794634,5183.363333333335,c
781,782,l2748133,l3085399,0.0,0.0,0.0,0.0,0.0,2.684832673257839e-05,0.0,0.0,0.0,0.0,0.0,1.4796156247840042e-05,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln6108135-1,,10000,7199.557856794634,5183.363333333335,c
765,783,m1069224,m1069230,2.967453360786207e-05,6.174011071084217e-06,6.3790795338486125e-06,2.9366010418097635e-05,6.2197664386245984e-06,2.9770489663243612e-05,3.9062556158637535e-05,1.7448061789473626e-05,1.6439378201223268e-05,3.9447862153597304e-05,1.8228193051148383e-05,3.894369996837316e-05,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln6137088-1,,10000,7199.557856794634,5183.363333333335,abc
783,784,m1069230,m1069300,1.9292492840877443e-10,0.0,0.0,1.9292492840877443e-10,0.0,1.9292492840877443e-10,1.9292492840877443e-10,0.0,0.0,1.9292492840877443e-10,0.0,1.9292492840877443e-10,0.0,0.0,0.0,0.0,0.0,0.0,,switch,tsw10691069_sw,CLOSED,10000,7199.557856794634,5183.363333333335,abc
784,785,m1069300,m1069310,3.0068937988639923e-05,6.256069884394815e-06,6.46386391316616e-06,2.975631421555302e-05,6.3024333867635475e-06,3.0166169396453454e-05,3.958173679604664e-05,1.767996406961689e-05,1.6657874062540146e-05,3.997216389499275e-05,1.8470464059954825e-05,3.9461300887538254e-05,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln5637600-1,,10000,7199.557856794634,5183.363333333335,abc
785,786,m1069310,m1069311,7.148039047876892e-08,1.487203566577428e-08,1.536600716291674e-08,7.073721593161196e-08,1.4982251771661767e-08,7.17115306340992e-08,9.40943774960788e-08,4.20291110987782e-08,3.9599381361136813e-08,9.502250743191838e-08,4.3908301112212204e-08,9.380807520728173e-08,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln5486729-1,,10000,7199.557856794634,5183.363333333335,abc
786,787,m1069311,m1069312,5.731471443464313e-06,0.0,0.0,0.0,0.0,0.0,4.577644480460562e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln5970852-1,,10000,7199.557856794634,5183.363333333335,a
787,788,m1069312,p873800,1.2843769779007064e-06,0.0,0.0,0.0,0.0,0.0,3.932824180999595e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln81018875-1,,10000,7199.557856794634,5183.363333333335,a
788,789,p873800,221-306686,8.386550874654742e-07,0.0,0.0,0.0,0.0,0.0,2.5680022799019157e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln81018877-2,,10000,7199.557856794634,5183.363333333335,a
789,790,221-306686,l2970258,6.025385929956481e-06,0.0,0.0,0.0,0.0,0.0,1.8450021989587194e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln81018877-1,,10000,7199.557856794634,5183.363333333335,a
787,791,m1069312,p873801,1.2334708810378586e-06,0.0,0.0,0.0,0.0,0.0,3.776947260011999e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln81018876-1,,10000,7199.557856794634,5183.363333333335,a
791,792,p873801,n1138608,1.277932166375114e-06,0.0,0.0,0.0,0.0,0.0,3.913089857630405e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln81018878-2,,10000,7199.557856794634,5183.363333333335,a
792,793,n1138608,l3232301,1.4712515789446358e-05,0.0,0.0,0.0,0.0,0.0,4.50504321205189e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln81018878-3,,10000,7199.557856794634,5183.363333333335,a
793,794,l3232301,m1069328,2.58389842244167e-06,0.0,0.0,0.0,0.0,0.0,7.912021448434058e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln81037792-1,,10000,7199.557856794634,5183.363333333335,a
794,795,m1069328,l2763811,3.360863804800486e-05,0.0,0.0,0.0,0.0,0.0,1.0291126879407126e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln81043320-1,,10000,7199.557856794634,5183.363333333335,a
795,796,l2763811,l2763812,1.7651070747377663e-05,0.0,0.0,0.0,0.0,0.0,5.404842896614744e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln81043320-2,,10000,7199.557856794634,5183.363333333335,a
796,797,l2763812,l2951995,3.243085084281505e-05,0.0,0.0,0.0,0.0,0.0,9.930482763205869e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln81043320-3,,10000,7199.557856794634,5183.363333333335,a
797,798,l2951995,l3101194,2.6502242316445746e-05,0.0,0.0,0.0,0.0,0.0,8.11511427144923e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln81043320-4,,10000,7199.557856794634,5183.363333333335,a
798,799,l3101194,l2862616,3.9098751459392824e-05,0.0,0.0,0.0,0.0,0.0,1.1972226054512863e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln81001717-1,,10000,7199.557856794634,5183.363333333335,a
786,800,m1069311,m1069285,1.8067290867880503e-05,0.0,2.2684870651149923e-06,0.0,0.0,1.8101462044089775e-05,1.4129717491175545e-05,0.0,5.8460655036713606e-06,0.0,0.0,1.4087450620415762e-05,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln5637597-1,,10000,7199.557856794634,5183.363333333335,ac
800,801,m1069285,m4113348,3.7535347469242936e-07,0.0,4.712851021286693e-08,0.0,0.0,3.7606339129355516e-07,2.935491876185925e-07,0.0,1.2145379272017074e-07,0.0,0.0,2.9267108049561125e-07,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln5698090-2,,10000,7199.557856794634,5183.363333333335,ac
801,802,m4113348,p850400,0.0,0.0,0.0,0.0,0.0,1.452970571993988e-06,0.0,0.0,0.0,0.0,0.0,4.4490658880842475e-07,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln8979343-3,,10000,7199.557856794634,5183.363333333335,c
802,803,p850400,221-311595,0.0,0.0,0.0,0.0,0.0,1.2271544124498955e-06,0.0,0.0,0.0,0.0,0.0,3.757605928900732e-07,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln8979344-1,,10000,7199.557856794634,5183.363333333335,c
803,804,221-311595,n1139251,0.0,0.0,0.0,0.0,0.0,6.763536240770309e-07,0.0,0.0,0.0,0.0,0.0,2.0710273801579274e-07,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln8979344-3,,10000,7199.557856794634,5183.363333333335,c
804,805,n1139251,m1069249,0.0,0.0,0.0,0.0,0.0,3.056420349329039e-05,0.0,0.0,0.0,0.0,0.0,9.3589063522359e-06,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln8979344-4,,10000,7199.557856794634,5183.363333333335,c
805,806,m1069249,l2803194,0.0,0.0,0.0,0.0,0.0,1.0403887540741691e-05,0.0,0.0,0.0,0.0,0.0,3.185720485546771e-06,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln8979358-1,,10000,7199.557856794634,5183.363333333335,c
806,807,l2803194,l3047073,0.0,0.0,0.0,0.0,0.0,1.5466790910840127e-05,0.0,0.0,0.0,0.0,0.0,4.736005887931708e-06,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln8979358-2,,10000,7199.557856794634,5183.363333333335,c
807,808,l3047073,m1069250,0.0,0.0,0.0,0.0,0.0,3.721465787479943e-05,0.0,0.0,0.0,0.0,0.0,1.1395307522317873e-05,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln8979358-3,,10000,7199.557856794634,5183.363333333335,c
808,809,m1069250,l2690868,0.0,0.0,0.0,0.0,0.0,3.5990402822109705e-06,0.0,0.0,0.0,0.0,0.0,1.1020434727353986e-06,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln8979371-1,,10000,7199.557856794634,5183.363333333335,c
809,810,l2690868,228-979371-2_int,0.0,0.0,0.0,0.0,0.0,2.006663716419647e-06,0.0,0.0,0.0,0.0,0.0,6.144500970399527e-07,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln8979371-2,,10000,7199.557856794634,5183.363333333335,c
801,811,m4113348,m1069284,3.175616672700929e-07,0.0,3.987230514228534e-08,0.0,0.0,3.1816228059773283e-07,2.4835248833736644e-07,0.0,1.0275399460228204e-07,0.0,0.0,2.47609580169954e-07,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln5698090-3,,10000,7199.557856794634,5183.363333333335,ac
811,812,m1069284,p850401,1.6103596350302794e-06,0.0,0.0,0.0,0.0,0.0,4.930998781295798e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln8979345-1,,10000,7199.557856794634,5183.363333333335,a
812,813,p850401,221-311583,7.31784115903509e-07,0.0,0.0,0.0,0.0,0.0,2.240758216486206e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln8979346-1,,10000,7199.557856794634,5183.363333333335,a
813,814,221-311583,n1139250,7.019395678558772e-07,0.0,0.0,0.0,0.0,0.0,2.1493727726077464e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln8979346-4,,10000,7199.557856794634,5183.363333333335,a
814,815,n1139250,l2821770,2.3051225039399767e-05,0.0,0.0,0.0,0.0,0.0,7.0583961559939506e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln8979346-5,,10000,7199.557856794634,5183.363333333335,a
815,816,l2821770,m1069247,1.3154353734918701e-05,0.0,0.0,0.0,0.0,0.0,4.0279264845332716e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln8979346-3,,10000,7199.557856794634,5183.363333333335,a
816,817,m1069247,m1069248,2.1500513178591243e-05,0.0,0.0,0.0,0.0,0.0,6.583560713683327e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln8979367-1,,10000,7199.557856794634,5183.363333333335,a
817,818,m1069248,l2915534,4.393288713256706e-05,0.0,0.0,0.0,0.0,0.0,1.3452461686014675e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln8979370-1,,10000,7199.557856794634,5183.363333333335,a
818,819,l2915534,193-48013,2.9634338774507407e-05,0.0,0.0,0.0,0.0,0.0,9.074177295735262e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln8979370-2,,10000,7199.557856794634,5183.363333333335,a
786,820,m1069311,l3159448,3.1728180814258946e-07,6.601287898951066e-08,6.820548270550201e-08,3.13983060576884e-07,6.650209799248749e-08,3.183077757670855e-07,4.1765908143541284e-07,1.8655567316755074e-07,1.7577077063283873e-07,4.2177879513957783e-07,1.9489688117316357e-07,4.163882642608498e-07,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln5965099-2,,10000,7199.557856794634,5183.363333333335,abc
820,821,l3159448,n1138607,8.199858437291356e-06,1.7060425428134494e-06,1.7627083825143129e-06,8.114605320456534e-06,1.718685960955595e-06,8.226373633139999e-06,1.079401735280207e-05,4.821360920762386e-06,4.542634968706289e-06,1.0900487589384752e-05,5.036931820469591e-06,1.0761174244046172e-05,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln5965099-9,,10000,7199.557856794634,5183.363333333335,abc
821,822,n1138607,m4113347,2.9606407697588882e-06,6.159836960386723e-07,6.364434633083151e-07,2.929859280617282e-06,6.205487284117325e-07,2.970214345991695e-06,3.897287750585494e-06,1.7408005048982992e-06,1.640163716646656e-06,3.935729892678948e-06,1.8186345308546765e-06,3.885429418209154e-06,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln5965099-8,,10000,7199.557856794634,5183.363333333335,abc
822,823,m4113347,n1138606,0.0,0.0,0.0,0.0,0.0,3.2535383239775455e-06,0.0,0.0,0.0,0.0,0.0,2.5985546465046173e-06,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln7061777-3,,10000,7199.557856794634,5183.363333333335,c
823,824,n1138606,m1069335,0.0,0.0,0.0,0.0,0.0,6.984291796311146e-06,0.0,0.0,0.0,0.0,0.0,5.578254224361079e-06,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln7061777-4,,10000,7199.557856794634,5183.363333333335,c
824,825,m1069335,p827564,0.0,0.0,0.0,0.0,0.0,2.557464466720128e-06,0.0,0.0,0.0,0.0,0.0,2.042610386448888e-06,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln6231997-1,,10000,7199.557856794634,5183.363333333335,c
825,826,p827564,m1069348,0.0,0.0,0.0,0.0,0.0,1.3311631804330389e-05,0.0,0.0,0.0,0.0,0.0,1.0631810427059261e-05,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln6049823-1,,10000,7199.557856794634,5183.363333333335,c
