fb,tb,from_name,to_name,r_aa,r_ab,r_ac,r_bb,r_bc,r_cc,x_aa,x_ab,x_ac,x_bb,x_bc,x_cc,r_s1s1,r_s1s2,r_s2s2,x_s1s1,x_s1s2,x_s2s2,primary_phase,type,name,status,s_base,v_ln_base,z_base,phases
1095,1096,m1069514,n1136657,0.00015611763777909697,3.248154058893494e-05,3.3560437656035304e-05,0.0001544945833720036,3.272226530083319e-05,0.00015662240024199976,0.00020550811735946375,9.17942629625136e-05,8.64876406685568e-05,0.00020753511540813537,9.58985867049891e-05,0.00020488283539345426,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln6290228-2,,1000000,7199.557856794634,51.833633333333346,abc
1096,1097,n1136657,d6290228-6_int,0.0006787208172330044,0.00014121337016835588,0.00014590387093117675,0.0006716645945712524,0.00014225991990810373,0.0006809152700584736,0.0008934457332719592,0.0003990751977901142,0.0003760046782041236,0.000902258099329347,0.00041691872914448617,0.0008907273223799654,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln6290228-6,,1000000,7199.557856794634,51.833633333333346,abc
1097,1098,d6290228-6_int,q16642,1.9292492840877443e-08,0.0,0.0,1.9292492840877443e-08,0.0,1.9292492840877443e-08,1.9292492840877443e-08,0.0,0.0,1.9292492840877443e-08,0.0,1.9292492840877443e-08,0.0,0.0,0.0,0.0,0.0,0.0,,switch,2002200004991174_sw,CLOSED,1000000,7199.557856794634,51.833633333333346,abc
1098,1099,q16642,q16642_cap,1.9292492840877444e-05,0.0,0.0,1.9292492840877444e-05,0.0,1.9292492840877444e-05,1.9292492840877444e-05,0.0,0.0,1.9292492840877444e-05,0.0,1.9292492840877444e-05,0.0,0.0,0.0,0.0,0.0,0.0,,line,cap_3acap_3bcap_3c,,1000000,7199.557856794634,51.833633333333346,abc
1099,1100,q16642_cap,r42246,5.789683101590679e-05,1.2045905212035428e-05,1.2446018370715506e-05,5.729491499876801e-05,1.2135178904389438e-05,5.808402413151878e-05,7.62134817847667e-05,3.4042258175148656e-05,3.2074276731224976e-05,7.69652018668984e-05,3.5564362541657936e-05,7.598159354434524e-05,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln6290228-7,,1000000,7199.557856794634,51.833633333333346,abc
1100,1101,r42246,l2691967,0.0005412113460692093,0.00011260340954821239,0.00011634361047785834,0.0005355847207057798,0.00011343792733372314,0.0005429612007036956,0.0007124327936709046,0.0003182221901773148,0.00029982577939599705,0.0007194597661386374,0.0003324506054221834,0.0007102651353632914,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln6290228-5,,1000000,7199.557856794634,51.833633333333346,abc
1101,1102,l2691967,m1069504,0.0005830030435018649,0.00012129851111232948,0.0001253275259161197,0.000576941936809721,0.00012219746937021305,0.0005848880198332016,0.0007674460079548278,0.0003427949298008234,0.0003229779700254693,0.0007750155948916993,0.00035812204637407054,0.0007651109656468843,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln5653480-1,,1000000,7199.557856794634,51.833633333333346,abc
1102,1103,m1069504,l3197654,0.0009819673818835598,0.0,0.0,0.0,0.0,0.0,0.0007842821503362651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln6138623-1,,1000000,7199.557856794634,51.833633333333346,a
1103,1104,l3197654,x3197654a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3594674556213017,0.0,0.3594674556213017,0.20369822485207095,0.0,0.20369822485207095,a,center_tap_xfmr,t21382992a,CLOSED,1000000,138.66666666666669,0.019228444444444447,s1s2
1104,1105,x3197654a,sx3197654a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8951144138313614,0.5459277459319528,1.8951144138313614,0.771163970044379,0.5898321930473374,0.771163970044379,a,triplex_line,tpx21382992a0,,1000000,104.0,0.010816,s1s2
1102,1106,m1069504,m1069500,0.0013603320709520239,0.0002830281190878628,0.0002924290958289367,0.001346189575624281,0.0002851256754596114,0.0013647303220162051,0.0017906963419509407,0.0007998499183929496,0.0007536106298821098,0.0018083586028754032,0.0008356129705111185,0.0017852479433980862,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln6290230-1,,1000000,7199.557856794634,51.833633333333346,abc
1106,1107,m1069500,m1047574,0.0026773077221120775,0.0005570355834355066,0.0005755379095672861,0.00264947348019466,0.0005611638429918057,0.0026859640434540263,0.0035243197206310554,0.0015742070695616813,0.0014832022282890642,0.0035590813119900887,0.0016445933360085651,0.0035135965745476927,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln5623416-1,,1000000,7199.557856794634,51.833633333333346,abc
1107,1108,m1047574,l2841632,0.00015330041079226445,3.18953936677874e-05,3.2954821455332355e-05,0.00015170664527745643,3.213177437240752e-05,0.00015379606454424472,0.00020179961252634904,9.013778597161576e-05,8.492692453945611e-05,0.00020379003230182736,9.416804497820048e-05,0.0002011856141107063,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln6380817-1,,1000000,7199.557856794634,51.833633333333346,abc
1108,1109,l2841632,d5860450-1_int,0.00032034851239542397,6.665110589682584e-05,6.8864968951572e-05,0.000317018055489684,6.71450654804479e-05,0.00032138426919013505,0.00042169623251949524,0.00018835895805754282,0.0001774699349984131,0.0004258555691502428,0.00019678090207357824,0.0004204131734719182,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln5860423-1,,1000000,7199.557856794634,51.833633333333346,abc
1109,1110,d5860450-1_int,m1047575,1.9292492840877443e-08,0.0,0.0,1.9292492840877443e-08,0.0,1.9292492840877443e-08,1.9292492840877443e-08,0.0,0.0,1.9292492840877443e-08,0.0,1.9292492840877443e-08,0.0,0.0,0.0,0.0,0.0,0.0,,switch,ln4651075_sw,CLOSED,1000000,7199.557856794634,51.833633333333346,abc
1110,1111,m1047575,regxfmr_190-8593,0.00011338959314686418,2.3591624396560167e-05,2.4375236685512148e-05,0.00011221075466651287,2.3766464840797235e-05,0.0001137562064976589,0.0001492623264562849,6.667096862728282e-05,6.281672287096888e-05,0.00015073455270386352,6.965197452721083e-05,0.00014880817874602926,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln5860423-2,,1000000,7199.557856794634,51.833633333333346,abc
1111,1112,regxfmr_190-8593,190-8593,3.00036848661326e-05,0.0,0.0,3.00036848661326e-05,0.0,3.00036848661326e-05,0.000300036848661326,0.0,0.0,0.000300036848661326,0.0,0.000300036848661326,0.0,0.0,0.0,0.0,0.0,0.0,,transformer,vreg2_avreg2_bvreg2_c,CLOSED,1000000,7199.557856794634,51.833633333333346,abc
1112,1113,190-8593,d5860423-3_int,0.0001023560979813013,2.129601625031628e-05,2.2003378310637234e-05,0.00010129196763520612,2.1453843658853182e-05,0.00010268703762940988,0.00013473819675751251,6.0183478994263866e-05,5.6704274727552066e-05,0.0001360671664615719,6.287441493915844e-05,0.00013432824037404884,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln5860423-3,,1000000,7199.557856794634,51.833633333333346,abc
1113,1114,d5860423-3_int,q14733,1.9292492840877443e-08,0.0,0.0,1.9292492840877443e-08,0.0,1.9292492840877443e-08,1.9292492840877443e-08,0.0,0.0,1.9292492840877443e-08,0.0,1.9292492840877443e-08,0.0,0.0,0.0,0.0,0.0,0.0,,switch,ln4641075_sw,CLOSED,1000000,7199.557856794634,51.833633333333346,abc
1114,1115,q14733,m1047568,0.0001907764324727727,3.969258389333808e-05,4.101100080250234e-05,0.00018879305292707,3.9986750538422515e-05,0.0001913932543981404,0.0002511318133669827,0.00011217298864229082,0.00010568827311543884,0.00025360881379983584,0.00011718849010927249,0.00025036771608456256,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln5860423-4,,1000000,7199.557856794634,51.833633333333346,abc
1115,1116,m1047568,m1047558,0.0011546309220089965,0.00024023032689965624,0.00024820974506829113,0.001142626968879852,0.00024201070354385528,0.0011583640962757092,0.0015199181232990802,0.0006789014744734656,0.0006396542101720758,0.0015349096044612522,0.0007092566551847151,0.0015152935984651167,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln5804800-1,,1000000,7199.557856794634,51.833633333333346,abc
1116,1117,m1047558,m1047550,0.0006991054680627112,0.00014545456208450106,0.00015028593700034467,0.0006918373193313819,0.0001465325438217345,0.0007013658289220489,0.000920279416349913,0.0004110609927667768,0.00038729757490173,0.0009293564523577463,0.0004294404354222204,0.0009174793609062302,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln5956470-1,,1000000,7199.557856794634,51.833633333333346,abc
1117,1118,m1047550,m1047534,0.0012716987888716726,0.0002645872459720583,0.000273375696227052,0.0012584777566222991,0.0002665481347539246,0.0012758104691524723,0.0016740224081479137,0.000747735199529302,0.000704508660617836,0.0016905338734775925,0.0007811680877454866,0.0016689290033911576,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln6350542-1,,1000000,7199.557856794634,51.833633333333346,abc
1118,1119,m1047534,n1136660,0.00021511130475600785,0.0,0.0,0.0,0.0,0.0,0.0001718060699043531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln5532752-2,,1000000,7199.557856794634,51.833633333333346,a
1119,1120,n1136660,l3010568,0.0008577461464056939,0.0,0.0,0.0,0.0,0.0,0.0006850685720897723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln5532752-3,,1000000,7199.557856794634,51.833633333333346,a
1120,1121,l3010568,x3010568a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3594674556213017,0.0,0.3594674556213017,0.20369822485207095,0.0,0.20369822485207095,a,center_tap_xfmr,t5338965a,CLOSED,1000000,138.66666666666669,0.019228444444444447,s1s2
1121,1122,x3010568a,sx3010568a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8951144138313614,0.5459277459319528,1.8951144138313614,0.771163970044379,0.5898321930473374,0.771163970044379,a,triplex_line,tpx338965a0,,1000000,104.0,0.010816,s1s2
1118,1123,m1047534,n1136661,0.0,0.0,0.0,0.0,0.0,0.00017117938724091363,0.0,0.0,0.0,0.0,0.0,0.0001367183273043457,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln6047574-2,,1000000,7199.557856794634,51.833633333333346,c
1123,1124,n1136661,l3029505,0.0,0.0,0.0,0.0,0.0,0.0005887857695743671,0.0,0.0,0.0,0.0,0.0,0.0004702540817225777,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln6047574-3,,1000000,7199.557856794634,51.833633333333346,c
1124,1125,l3029505,l2673318,0.0,0.0,0.0,0.0,0.0,0.0021560654864998864,0.0,0.0,0.0,0.0,0.0,0.0017220161353775482,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln6411385-1,,1000000,7199.557856794634,51.833633333333346,c
1125,1126,l2673318,x2673318c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3594674556213017,0.0,0.3594674556213017,0.20369822485207095,0.0,0.20369822485207095,c,center_tap_xfmr,t5338967c,CLOSED,1000000,138.66666666666669,0.019228444444444447,s1s2
1126,1127,x2673318c,sx2673318c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8951144138313614,0.5459277459319528,1.8951144138313614,0.771163970044379,0.5898321930473374,0.771163970044379,c,triplex_line,tpx338967c0,,1000000,104.0,0.010816,s1s2
1124,1128,l3029505,x3029505c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3594674556213017,0.0,0.3594674556213017,0.20369822485207095,0.0,0.20369822485207095,c,center_tap_xfmr,t5338966c,CLOSED,1000000,138.66666666666669,0.019228444444444447,s1s2
1128,1129,x3029505c,sx3029505c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8951144138313614,0.5459277459319528,1.8951144138313614,0.771163970044379,0.5898321930473374,0.771163970044379,c,triplex_line,tpx338966c0,,1000000,104.0,0.010816,s1s2
1118,1130,m1047534,n1136663,0.0014628596668388471,0.00030435981686819947,0.0003144693408565464,0.0014476512582118762,0.00030661546508871406,0.0014675894120413687,0.0019256602929037911,0.0008601342349611157,0.0008104099127678635,0.0019446537502244715,0.0008985927316942784,0.0019198012510844974,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln6077781-2,,1000000,7199.557856794634,51.833633333333346,abc
1130,1131,n1136663,d6077791-3_int,0.0006031898552861489,0.00012549854101068225,0.0001296670627423123,0.000596918879329406,0.00012642862620925005,0.0006051400999944568,0.000794019262228302,0.00035466439910398665,0.00033416126583163175,0.0008018509504157288,0.00037052222580114913,0.0007916033677531114,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln6077781-3,,1000000,7199.557856794634,51.833633333333346,abc
1131,1132,d6077791-3_int,m1047522,1.9292492840877443e-08,0.0,0.0,1.9292492840877443e-08,0.0,1.9292492840877443e-08,1.9292492840877443e-08,0.0,0.0,1.9292492840877443e-08,0.0,1.9292492840877443e-08,0.0,0.0,0.0,0.0,0.0,0.0,,switch,ln0077781_sw,CLOSED,1000000,7199.557856794634,51.833633333333346,abc
188,1133,m1047521,m1047520,0.0006635285966696895,0.00013805250547757952,0.00014263801591104573,0.0006566303177283884,0.00013907562965843328,0.0006656739297238274,0.0008734471944079886,0.00039014245508908323,0.00036758833696472676,0.0008820623079199568,0.0004075865838362547,0.000870789631359179,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln5562932-1,,1000000,7199.557856794634,51.833633333333346,abc
1132,1133,m1047522,m1047520,0.0006506543326685307,0.00013537391044722162,0.00013987044947508928,0.0006438898991480445,0.00013637718322924135,0.0006527580404117958,0.0008564999372312526,0.0003825726276693051,0.00036045612093427485,0.000864947894050488,0.0003996782927543399,0.0008538939381518964,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln5562931-1,,1000000,7199.557856794634,51.833633333333346,abc
1133,1134,m1047520,m1047pv-1,0.001537386401514086,0.00031986570839814853,0.0003304902714083865,0.00152140318648547,0.00032223627269726017,0.0015423571079473946,0.0020237648322366767,0.0009039545667175853,0.0008516969930778628,0.0020437259287550136,0.000944372367030588,0.002017607296129096,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln1047pvfrm-1,,1000000,7199.557856794634,51.833633333333346,abc
1134,1135,m1047pv-1,m1047pv-2,1.9292492840877443e-08,0.0,0.0,1.9292492840877443e-08,0.0,1.9292492840877443e-08,1.9292492840877443e-08,0.0,0.0,1.9292492840877443e-08,0.0,1.9292492840877443e-08,0.0,0.0,0.0,0.0,0.0,0.0,,switch,ln1047pvfrm_sw,CLOSED,1000000,7199.557856794634,51.833633333333346,abc
1135,1136,m1047pv-2,m1047pv-3,0.0013501203913017547,0.0002809034963241571,0.00029023390223555687,0.0013360840602223052,0.0002829853068540087,0.001354485625772526,0.0017772540231338044,0.0007938456409747111,0.0007479534594766455,0.0017947836977917871,0.0008293402286206051,0.0017718465243743288,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln1047pvfrm-2,,1000000,7199.557856794634,51.833633333333346,abc
1132,1137,m1047522,n1136664,0.00017927348737490454,0.0,0.0,0.0,0.0,0.0,0.00013921165966219377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln6411386-2,,1000000,7199.557856794634,51.833633333333346,a
1137,1138,n1136664,l3085401,0.000161954050122378,0.0,0.0,0.0,0.0,0.0,0.00012576255662055262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln6411386-3,,1000000,7199.557856794634,51.833633333333346,a
1138,1139,l3085401,x3085401a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23964497041420116,0.0,0.23964497041420116,0.13579881656804732,0.0,0.13579881656804732,a,center_tap_xfmr,t28127253a,CLOSED,1000000,138.66666666666669,0.019228444444444447,s1s2
1139,1140,x3085401a,sx3085401a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8951144138313614,0.5459277459319528,1.8951144138313614,0.771163970044379,0.5898321930473374,0.771163970044379,a,triplex_line,tpx28127253a0,,1000000,104.0,0.010816,s1s2
1116,1141,m1047558,n1136659,0.0005259465033120779,0.0,0.0,0.0,0.0,0.0,0.0002935102403568232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln5714052-2,,1000000,7199.557856794634,51.833633333333346,a
1141,1142,n1136659,l3104129,0.003000947821302873,0.0,0.0,0.0,0.0,0.0,0.001674711992155313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln5714052-3,,1000000,7199.557856794634,51.833633333333346,a
1142,1143,l3104129,x3104129a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23964497041420116,0.0,0.23964497041420116,0.13579881656804732,0.0,0.13579881656804732,a,center_tap_xfmr,t5338969a,CLOSED,1000000,138.66666666666669,0.019228444444444447,s1s2
1143,1144,x3104129a,sx3104129a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8951144138313614,0.5459277459319528,1.8951144138313614,0.771163970044379,0.5898321930473374,0.771163970044379,a,triplex_line,tpx338969a0,,1000000,104.0,0.010816,s1s2
1116,1145,m1047558,n1137996,0.0,0.0,0.0,0.0,0.0,0.00013159454056487055,0.0,0.0,0.0,0.0,0.0,0.00010510252290535623,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln5562931-2,,1000000,7199.557856794634,51.833633333333346,c
1145,1146,n1137996,l3178979,0.0,0.0,0.0,0.0,0.0,0.00015775677484912835,0.0,0.0,0.0,0.0,0.0,0.00012599789452421916,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln5562931-3,,1000000,7199.557856794634,51.833633333333346,c
1146,1147,l3178979,x3178979c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23964497041420116,0.0,0.23964497041420116,0.13579881656804732,0.0,0.13579881656804732,c,center_tap_xfmr,t5338968c,CLOSED,1000000,138.66666666666669,0.019228444444444447,s1s2
1147,1148,x3178979c,sx3178979c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8951144138313614,0.5459277459319528,1.8951144138313614,0.771163970044379,0.5898321930473374,0.771163970044379,c,triplex_line,tpx338968c0,,1000000,104.0,0.010816,s1s2
1115,1149,m1047568,p827527,0.000517651826068362,4.253516620410662e-05,4.387113423269763e-05,0.0005156395798989161,4.283348941155619e-05,0.0005182760380937617,0.0002851481861548528,0.00013303309390568578,0.00012676922959534658,0.00028681719514304894,0.0001385210211722392,0.00028463683739670775,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln6383059-1,,1000000,7199.557856794634,51.833633333333346,abc
1149,1150,p827527,n1136658,0.0001994595891452143,1.6389484877764335e-05,1.6904254884696976e-05,0.0001986842382742146,1.6504433616267417e-05,0.0001997001080960917,0.00010987219051834071,5.1259794550865896e-05,4.8846226706836626e-05,0.00011051528657306477,5.337438134979473e-05,0.00010967515960282326,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln5716230-2,,1000000,7199.557856794634,51.833633333333346,abc
1150,1151,n1136658,m1047566,0.0013931177477545635,0.00011447172009938111,0.0001180671112046315,0.0013877023397325392,0.0001152745750956082,0.001394797643018434,0.0007673980441438387,0.0003580220426658655,0.0003411645718702201,0.000771889723542089,0.0003727912919728546,0.0007660218893726392,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln5716230-3,,1000000,7199.557856794634,51.833633333333346,abc
1151,1152,m1047566,n1137995,0.00019692424575340145,0.0,0.0,0.0,0.0,0.0,0.0001098957447937836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln6047575-2,,1000000,7199.557856794634,51.833633333333346,a
1152,1153,n1137995,l3141401,0.0008270926166723955,0.0,0.0,0.0,0.0,0.0,0.000461568146547451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln6047575-3,,1000000,7199.557856794634,51.833633333333346,a
1153,1154,l3141401,x3141401a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3594674556213017,0.0,0.3594674556213017,0.20369822485207095,0.0,0.20369822485207095,a,center_tap_xfmr,t5338970a,CLOSED,1000000,138.66666666666669,0.019228444444444447,s1s2
1154,1155,x3141401a,sx3141401a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8951144138313614,0.5459277459319528,1.8951144138313614,0.771163970044379,0.5898321930473374,0.771163970044379,a,triplex_line,tpx338970a0,,1000000,104.0,0.010816,s1s2
1108,1156,l2841632,x2841632b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3594674556213017,0.0,0.3594674556213017,0.20369822485207095,0.0,0.20369822485207095,b,center_tap_xfmr,t5338972b,CLOSED,1000000,138.66666666666669,0.019228444444444447,s1s2
1156,1157,x2841632b,sx2841632b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8951144138313614,0.5459277459319528,1.8951144138313614,0.771163970044379,0.5898321930473374,0.771163970044379,b,triplex_line,tpx338972b0,,1000000,104.0,0.010816,s1s2
1106,1158,m1069500,p827549,0.00014773063770338483,0.0,0.0,0.0,0.0,0.0,8.244270987130928e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln6413568-1,,1000000,7199.557856794634,51.833633333333346,a
1158,1159,p827549,n1140518,0.0007128986006682078,0.0,0.0,0.0,0.0,0.0,0.00039784091787755684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln5651977-3,,1000000,7199.557856794634,51.833633333333346,a
1159,1160,n1140518,l2764403,0.0012987709453220653,0.0,0.0,0.0,0.0,0.0,0.000724793434178886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln5651977-4,,1000000,7199.557856794634,51.833633333333346,a
1160,1161,l2764403,m1047623,0.0019016878851907026,0.0,0.0,0.0,0.0,0.0,0.0010612578746146482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln5651977-2,,1000000,7199.557856794634,51.833633333333346,a
1161,1162,m1047623,l2748157,0.0020438686689875163,0.0,0.0,0.0,0.0,0.0,0.0011406034273724393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln5956497-1,,1000000,7199.557856794634,51.833633333333346,a
1162,1163,l2748157,x2748157a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23964497041420116,0.0,0.23964497041420116,0.13579881656804732,0.0,0.13579881656804732,a,center_tap_xfmr,t5338973a,CLOSED,1000000,138.66666666666669,0.019228444444444447,s1s2
1163,1164,x2748157a,sx2748157a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8951144138313614,0.5459277459319528,1.8951144138313614,0.771163970044379,0.5898321930473374,0.771163970044379,a,triplex_line,tpx338973a0,,1000000,104.0,0.010816,s1s2
1161,1165,m1047623,l3008279,0.0019119954259746831,0.0,0.0,0.0,0.0,0.0,0.0010670101113040113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln6167816-1,,1000000,7199.557856794634,51.833633333333346,a
1165,1166,l3008279,l2785537,0.002994098463246585,0.0,0.0,0.0,0.0,0.0,0.0016708896324348264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln5712578-1,,1000000,7199.557856794634,51.833633333333346,a
1166,1167,l2785537,x2785537a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5991124260355029,0.0,0.5991124260355029,0.3394970414201183,0.0,0.3394970414201183,a,center_tap_xfmr,t5338975a,CLOSED,1000000,138.66666666666669,0.019228444444444447,s1s2
1167,1168,x2785537a,sx2785537a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8951144138313614,0.5459277459319528,1.8951144138313614,0.771163970044379,0.5898321930473374,0.771163970044379,a,triplex_line,tpx338975a0,,1000000,104.0,0.010816,s1s2
1160,1169,l2764403,x2764403a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3594674556213017,0.0,0.3594674556213017,0.20369822485207095,0.0,0.20369822485207095,a,center_tap_xfmr,t226193078a,CLOSED,1000000,138.66666666666669,0.019228444444444447,s1s2
1169,1170,x2764403a,sx2764403a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8951144138313614,0.5459277459319528,1.8951144138313614,0.771163970044379,0.5898321930473374,0.771163970044379,a,triplex_line,tpx226193078a0,,1000000,104.0,0.010816,s1s2
1101,1171,l2691967,x2691967b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5991124260355029,0.0,0.5991124260355029,0.3394970414201183,0.0,0.3394970414201183,b,center_tap_xfmr,t5338976b,CLOSED,1000000,138.66666666666669,0.019228444444444447,s1s2
1171,1172,x2691967b,sx2691967b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8951144138313614,0.5459277459319528,1.8951144138313614,0.771163970044379,0.5898321930473374,0.771163970044379,b,triplex_line,tpx338976b0,,1000000,104.0,0.010816,s1s2
1095,1173,m1069514,p827548,0.00022842646323266872,0.0,0.0,0.0,0.0,0.0,0.0001253871929916424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln6171506-1,,1000000,7199.557856794634,51.833633333333346,a
1173,1174,p827548,n1136368,0.00024202007232267727,0.0,0.0,0.0,0.0,0.0,0.00013284895754510278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln5776669-2,,1000000,7199.557856794634,51.833633333333346,a
1174,1175,n1136368,l2897792,0.0002226131578687379,0.0,0.0,0.0,0.0,0.0,0.0001221961702385383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln5776669-3,,1000000,7199.557856794634,51.833633333333346,a
1175,1176,l2897792,l2785538,0.002972738771063143,0.0,0.0,0.0,0.0,0.0,0.0016317871612859776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln6260017-1,,1000000,7199.557856794634,51.833633333333346,a
1176,1177,l2785538,l2897793,0.002062524967481022,0.0,0.0,0.0,0.0,0.0,0.0011321552349396872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln6047596-1,,1000000,7199.557856794634,51.833633333333346,a
1177,1178,l2897793,m1069521,0.0008279194203705356,0.0,0.0,0.0,0.0,0.0,0.0004602593288447998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln6290229-1,,1000000,7199.557856794634,51.833633333333346,a
1178,1179,m1069521,l3254231,0.0016123697731779834,0.0,0.0,0.0,0.0,0.0,0.0008998007148813353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln6380835-1,,1000000,7199.557856794634,51.833633333333346,a
